id,year,pctile,quintile
27.1,11,28,2
27.1,12,26,2
27.1,13,29,2
27.1,14,16,1
27.1,15,15,1
28.1,0,41,3
28.1,1,20,2
28.1,2,19,1
28.1,3,42,3
28.1,4,44,3
28.1,5,22,2
28.1,6,24,2
28.1,7,23,2
28.1,8,21,2
28.1,9,28,2
28.1,10,24,2
33.2,0,39,2
33.2,1,89,5
33.2,2,54,3
33.2,3,3,1
33.2,4,2,1
33.2,5,5,1
33.2,6,5,1
33.2,7,5,1
33.2,8,2,1
33.2,9,6,1
33.2,10,12,1
33.2,11,10,1
33.2,12,4,1
33.2,13,8,1
33.2,14,2,1
33.2,15,5,1
33.2,16,9,1
33.2,17,5,1
33.2,18,7,1
33.2,19,13,1
33.2,20,5,1
33.2,21,5,1
33.2,22,10,1
33.2,23,23,2
33.2,24,2,1
33.2,25,4,1
33.2,26,4,1
33.2,27,3,1
33.2,28,5,1
33.2,30,6,1
33.2,32,4,1
33.2,34,1,1
37.1,0,71,4
37.1,1,45,3
37.1,2,46,3
37.1,3,52,3
37.1,4,53,3
37.1,5,65,4
37.1,6,68,4
37.1,7,68,4
37.1,8,64,4
37.1,9,76,4
37.1,10,81,5
37.1,11,91,5
37.1,12,81,5
37.1,13,79,4
37.1,14,82,5
37.1,15,81,5
37.1,16,87,5
37.1,22,61,4
37.1,23,67,4
37.1,25,72,4
37.1,26,72,4
37.1,27,71,4
37.1,29,65,4
37.1,30,68,4
37.1,31,70,4
37.1,33,67,4
37.1,35,69,4
37.1,37,71,4
37.1,39,76,4
37.1,41,78,4
37.1,43,62,4
37.1,45,60,3
39.1,0,45,3
39.1,1,50,3
39.1,2,48,3
39.1,3,32,2
39.1,4,48,3
39.1,5,0,1
39.1,6,50,3
39.1,7,30,2
39.1,8,35,2
39.1,9,55,3
39.1,10,70,4
39.1,11,44,3
39.1,12,21,2
39.1,13,0,1
39.1,14,49,3
39.1,15,45,3
39.1,16,49,3
39.1,17,72,4
39.1,18,48,3
39.1,19,73,4
39.1,20,72,4
39.1,21,61,4
39.1,22,58,3
39.1,23,73,4
39.1,24,96,5
39.1,25,88,5
39.1,26,96,5
39.1,27,31,2
39.1,29,73,4
39.1,31,57,3
39.1,33,65,4
39.1,35,22,2
39.1,37,63,4
39.1,39,85,5
39.1,41,9,1
39.1,43,66,4
39.1,45,87,5
39.1,47,78,4
39.3,0,81,5
39.3,1,88,5
39.3,2,60,3
39.3,3,58,3
39.3,4,62,4
39.3,5,61,4
39.3,7,32,2
39.3,9,43,3
39.3,11,31,2
39.3,13,25,2
39.3,15,41,3
39.3,17,46,3
39.3,19,43,3
39.30,0,43,3
39.30,1,48,3
39.30,2,47,3
39.30,3,52,3
39.30,4,54,3
39.30,5,56,3
39.30,6,55,3
39.30,7,50,3
39.30,9,48,3
39.30,11,60,3
39.30,13,77,4
39.30,15,80,4
39.30,17,83,5
39.30,19,84,5
39.30,21,85,5
39.171,0,63,4
39.171,1,86,5
39.171,2,98,5
39.171,3,99,5
39.171,4,98,5
39.171,5,99,5
39.171,6,99,5
39.171,8,99,5
39.171,10,100,5
39.171,12,54,3
39.171,14,59,3
39.171,16,91,5
39.171,18,97,5
39.171,20,99,5
40.1,0,73,4
40.1,1,79,4
40.1,2,72,4
40.1,3,72,4
40.1,4,76,4
40.1,5,83,5
40.1,6,81,5
40.1,7,88,5
40.1,8,93,5
40.1,9,97,5
40.1,10,94,5
40.1,11,97,5
40.1,12,99,5
40.1,13,95,5
40.1,14,96,5
40.1,15,93,5
40.1,16,93,5
40.1,17,91,5
40.1,18,93,5
40.1,19,62,4
40.1,20,66,4
40.1,21,56,3
40.1,22,58,3
40.1,23,56,3
40.1,24,6,1
40.1,25,43,3
40.1,26,34,2
40.1,27,40,3
40.1,28,50,3
40.1,29,46,3
40.1,30,45,3
40.1,31,40,2
40.1,32,43,3
40.1,33,59,3
40.1,34,24,2
40.1,35,46,3
40.1,37,21,2
40.1,39,41,3
40.1,41,37,2
40.1,43,35,2
40.3,0,57,3
40.3,1,69,4
40.3,2,71,4
40.3,3,78,4
40.3,4,78,4
40.3,5,77,4
40.3,6,77,4
40.3,7,80,5
40.3,8,76,4
40.3,9,72,4
40.3,10,71,4
40.3,11,68,4
40.3,12,68,4
40.3,13,75,4
40.3,14,77,4
40.3,15,80,4
40.3,16,75,4
40.3,17,77,4
40.3,19,79,4
40.3,21,79,4
40.3,23,74,4
40.3,25,76,4
40.3,27,72,4
40.3,29,85,5
40.3,31,85,5
40.5,0,51,3
40.5,1,50,3
40.5,2,47,3
40.5,3,47,3
40.5,4,45,3
40.5,5,55,3
40.5,6,61,4
40.5,7,56,3
40.5,8,54,3
40.5,9,59,3
40.5,10,61,4
40.5,11,59,3
40.5,12,71,4
40.5,13,80,4
40.5,14,82,5
40.5,15,77,4
40.5,17,84,5
40.5,19,80,4
40.5,21,80,4
40.5,23,73,4
40.5,25,77,4
40.5,27,77,4
40.5,29,79,4
40.171,0,49,3
40.171,1,53,3
40.171,2,66,4
40.171,3,55,3
40.171,4,61,4
40.171,5,65,4
40.171,6,55,3
40.171,7,61,4
40.171,8,20,2
40.171,9,13,1
40.171,10,26,2
40.171,11,12,1
40.171,12,36,2
40.171,13,58,3
40.171,14,52,3
40.171,16,68,4
40.173,0,54,3
40.173,1,73,4
40.173,2,63,4
40.173,3,74,4
40.173,4,68,4
40.173,5,72,4
40.173,6,72,4
40.173,7,82,5
40.173,9,85,5
40.173,11,78,4
40.173,13,90,5
40.173,15,69,4
40.173,17,73,4
40.173,21,92,5
41.2,0,85,5
41.2,1,25,2
41.2,2,41,3
41.2,3,32,2
41.2,24,6,1
41.2,25,7,1
41.2,26,7,1
41.2,27,6,1
41.2,28,6,1
41.2,29,5,1
41.2,30,5,1
41.2,31,5,1
41.2,32,4,1
41.2,33,5,1
41.2,34,5,1
41.2,36,4,1
41.2,38,5,1
41.3,0,45,3
41.3,1,50,3
41.3,2,68,4
41.3,3,37,2
41.3,4,46,3
41.3,5,54,3
41.3,6,82,5
41.3,7,87,5
41.3,8,96,5
41.3,9,94,5
41.3,10,96,5
41.3,11,45,3
41.3,12,40,3
41.3,13,86,5
41.3,14,84,5
41.3,15,21,2
41.3,16,17,1
41.3,17,10,1
41.3,18,9,1
41.3,20,6,1
41.4,0,68,4
41.4,1,70,4
41.4,2,69,4
41.4,3,70,4
41.4,4,73,4
41.4,5,70,4
41.4,6,59,3
41.4,7,41,3
41.4,8,87,5
41.4,9,78,4
41.4,10,63,4
41.4,12,1,1
41.4,14,48,3
41.4,16,75,4
41.4,18,57,3
41.4,20,2,1
41.182,0,36,2
41.182,1,48,3
41.182,2,38,2
41.182,3,65,4
41.182,4,44,3
41.182,5,39,2
41.182,6,55,3
41.182,7,53,3
41.182,8,64,4
41.182,9,75,4
41.182,10,78,4
41.182,12,51,3
41.182,14,52,3
41.182,16,57,3
45.173,0,10,1
45.173,1,22,2
45.173,2,15,1
45.173,3,26,2
45.173,4,39,2
45.173,5,37,2
45.173,6,29,2
45.173,7,39,2
45.173,8,27,2
45.173,9,39,2
45.173,10,21,2
45.173,11,56,3
45.173,12,46,3
45.173,13,60,3
45.173,14,77,4
45.173,15,54,3
45.173,16,69,4
45.173,17,47,3
45.173,18,33,2
45.173,19,23,2
45.173,20,28,2
45.173,21,48,3
45.173,22,50,3
45.173,24,42,3
45.173,26,40,2
45.173,28,49,3
45.173,30,52,3
45.173,32,55,3
45.173,34,57,3
45.173,36,63,4
45.178,0,34,2
45.178,1,39,2
45.178,2,38,2
45.178,3,37,2
45.178,4,37,2
45.178,5,37,2
45.178,6,48,3
45.178,7,41,3
45.178,9,46,3
45.178,11,58,3
45.178,13,59,3
45.178,15,58,3
45.178,17,56,3
45.178,19,34,2
46.171,0,52,3
46.171,1,63,4
46.171,2,39,2
46.171,3,35,2
46.171,4,40,3
46.171,5,46,3
46.171,6,41,3
46.171,7,33,2
46.171,8,38,2
46.171,9,41,3
46.171,11,36,2
46.171,13,32,2
47.1,0,69,4
47.1,1,41,3
47.1,2,53,3
47.1,3,49,3
47.1,4,47,3
47.1,5,48,3
47.1,6,49,3
47.1,7,50,3
47.1,8,56,3
47.1,9,58,3
47.1,10,54,3
47.1,11,58,3
47.1,12,43,3
47.1,13,42,3
47.1,14,50,3
47.1,15,56,3
47.1,16,59,3
47.1,17,60,4
47.1,18,53,3
47.1,19,42,3
47.1,20,50,3
47.1,21,48,3
47.1,22,43,3
47.1,23,62,4
47.1,24,66,4
47.1,25,66,4
47.1,26,62,4
47.1,27,61,4
47.1,28,57,3
47.1,29,57,3
47.1,30,54,3
47.1,31,50,3
47.1,32,42,3
47.1,33,47,3
47.1,34,50,3
47.1,35,84,5
47.1,37,56,3
47.1,39,48,3
47.1,41,49,3
47.1,43,49,3
47.1,45,37,2
47.1,47,43,3
47.1,49,28,2
47.5,0,74,4
47.5,1,72,4
47.5,2,98,5
47.5,3,85,5
47.5,4,94,5
47.5,5,92,5
47.5,6,1,1
47.5,7,79,4
47.5,8,89,5
47.5,9,76,4
47.5,11,96,5
47.5,12,92,5
47.5,13,83,5
47.5,15,97,5
47.5,17,82,5
47.5,19,76,4
47.5,21,91,5
47.5,23,90,5
47.5,25,65,4
47.5,27,56,3
47.170,0,46,3
47.170,1,55,3
47.170,2,48,3
47.170,3,36,2
47.170,4,39,2
47.170,5,25,2
47.170,6,18,1
47.170,7,31,2
47.170,8,37,2
47.170,9,30,2
47.170,10,32,2
47.170,11,54,3
47.170,12,24,2
47.170,13,48,3
47.170,14,64,4
47.170,15,65,4
47.170,16,75,4
47.170,17,60,4
47.170,19,67,4
47.170,21,59,3
47.170,23,82,5
47.170,25,98,5
47.170,27,73,4
47.170,29,95,5
47.170,31,47,3
47.174,0,37,2
47.174,1,38,2
47.174,2,33,2
47.174,3,42,3
47.174,4,51,3
47.174,5,45,3
47.174,6,53,3
47.174,7,59,3
47.174,8,56,3
47.174,9,57,3
47.174,11,59,3
47.174,13,68,4
47.174,15,73,4
47.174,17,84,5
47.174,19,86,5
47.174,21,86,5
47.174,23,86,5
47.175,0,22,2
47.175,1,53,3
47.175,2,27,2
47.175,3,31,2
47.175,4,32,2
47.175,5,48,3
47.175,7,48,3
47.175,9,43,3
47.175,11,45,3
47.175,13,65,4
47.175,15,59,3
47.175,19,72,4
47.176,0,52,3
47.176,1,58,3
47.176,2,57,3
47.176,3,64,4
47.176,4,59,3
47.176,5,70,4
47.176,6,64,4
47.176,8,68,4
47.176,10,69,4
47.176,12,79,4
47.176,14,80,5
47.176,16,83,5
47.176,18,83,5
47.176,20,84,5
50.1,0,76,4
50.1,1,81,5
50.1,2,80,5
50.1,3,78,4
50.1,4,80,4
50.1,5,80,5
50.1,6,77,4
50.1,7,77,4
50.1,8,80,4
50.1,9,92,5
50.1,10,89,5
50.1,11,91,5
50.1,12,98,5
50.1,13,98,5
50.1,14,99,5
50.1,15,94,5
50.1,16,93,5
50.1,17,93,5
50.1,18,94,5
50.1,19,78,4
50.1,20,90,5
50.1,21,81,5
50.1,22,77,4
50.1,23,78,4
50.1,24,71,4
50.1,25,71,4
50.1,26,64,4
50.1,27,62,4
50.1,28,73,4
50.1,29,68,4
50.1,30,63,4
50.1,31,69,4
50.1,32,43,3
50.1,33,70,4
50.1,34,75,4
50.1,35,72,4
50.1,37,72,4
50.1,39,65,4
50.1,41,56,3
50.1,43,70,4
50.1,45,72,4
50.1,47,71,4
50.1,49,65,4
50.3,0,54,3
50.3,1,56,3
50.3,2,58,3
50.3,3,63,4
50.3,4,69,4
50.3,5,62,4
50.3,6,67,4
50.3,7,60,4
50.3,8,56,3
50.3,9,58,3
50.3,10,62,4
50.3,11,68,4
50.3,12,56,3
50.3,13,63,4
50.3,14,64,4
50.3,15,64,4
50.3,16,60,3
50.3,17,62,4
50.3,18,64,4
50.3,20,66,4
50.3,22,61,4
50.3,24,67,4
50.3,26,70,4
50.3,28,25,2
50.3,30,30,2
50.3,32,15,1
50.4,0,23,2
50.4,1,30,2
50.4,2,32,2
50.4,3,28,2
50.4,4,36,2
50.4,5,58,3
50.4,6,52,3
50.4,7,44,3
50.4,8,61,4
50.4,9,51,3
50.4,10,48,3
50.4,11,54,3
50.4,12,55,3
50.4,13,58,3
50.4,14,57,3
50.4,16,64,4
50.4,18,61,4
50.4,20,66,4
50.4,22,74,4
50.4,24,76,4
50.4,26,80,4
50.4,28,84,5
50.30,0,36,2
50.30,1,36,2
50.30,2,37,2
50.30,3,35,2
50.30,4,44,3
50.30,5,52,3
50.30,7,52,3
50.30,9,45,3
50.30,11,50,3
50.30,13,56,3
51.1,0,40,2
51.1,1,49,3
51.1,2,51,3
51.1,3,44,3
51.1,4,47,3
51.1,5,56,3
51.1,6,57,3
51.1,7,61,4
51.1,8,67,4
51.1,9,62,4
51.1,10,53,3
51.1,11,58,3
51.1,12,50,3
51.1,13,47,3
51.1,14,53,3
51.1,15,51,3
51.1,16,51,3
51.1,17,55,3
51.1,18,52,3
51.1,19,52,3
51.1,20,57,3
51.1,21,52,3
51.1,22,37,2
51.1,23,43,3
51.1,24,54,3
51.1,25,49,3
51.1,26,58,3
51.1,27,54,3
51.1,28,50,3
51.1,29,35,2
51.1,30,47,3
51.1,31,45,3
51.1,32,50,3
51.1,33,48,3
51.1,34,53,3
51.1,35,53,3
51.1,37,58,3
51.1,39,59,3
51.1,41,56,3
51.1,43,63,4
51.1,45,57,3
51.1,47,54,3
51.1,49,62,4
51.171,0,36,2
51.171,1,15,1
51.171,2,38,2
51.171,3,42,3
51.171,4,41,3
51.171,5,36,2
51.171,6,45,3
51.171,7,60,3
51.171,8,60,4
51.171,9,64,4
51.171,10,65,4
51.171,12,65,4
51.171,14,71,4
51.171,16,71,4
51.171,18,72,4
51.171,20,82,5
51.171,22,80,5
51.171,24,63,4
53.1,0,60,4
53.1,1,62,4
53.1,2,65,4
53.1,3,58,3
53.1,4,61,4
53.1,5,68,4
53.1,6,88,5
53.1,7,56,3
53.1,8,68,4
53.1,9,75,4
53.1,10,81,5
53.1,11,70,4
53.1,12,65,4
53.1,13,73,4
53.1,14,83,5
53.1,15,85,5
53.1,16,80,5
53.1,17,69,4
53.1,18,46,3
53.1,19,30,2
53.1,20,49,3
53.1,21,52,3
53.1,22,54,3
53.1,23,57,3
53.1,24,57,3
53.1,25,71,4
53.1,26,59,3
53.1,27,62,4
53.1,28,61,4
53.1,29,65,4
53.1,30,53,3
53.1,31,52,3
53.1,32,64,4
53.1,33,26,2
53.1,34,46,3
53.1,35,36,2
53.1,37,30,2
53.1,39,22,2
53.1,41,29,2
53.1,43,27,2
53.1,45,28,2
53.1,47,26,2
53.1,49,20,2
53.3,0,38,2
53.3,1,40,3
53.3,2,41,3
53.3,3,51,3
53.3,4,61,4
53.3,5,67,4
53.3,6,51,3
53.3,7,36,2
53.3,8,57,3
53.3,9,58,3
53.3,10,44,3
53.3,11,46,3
53.3,12,44,3
53.3,13,53,3
53.3,14,49,3
53.3,15,51,3
53.3,16,75,4
53.3,17,64,4
53.3,18,66,4
53.3,19,68,4
53.3,20,72,4
53.3,22,71,4
53.3,24,57,3
53.3,26,54,3
53.3,28,68,4
53.3,30,72,4
53.3,32,64,4
53.3,34,66,4
53.5,0,27,2
53.5,1,26,2
53.5,2,60,3
53.5,3,64,4
53.5,4,57,3
53.5,5,47,3
53.5,6,33,2
53.5,7,43,3
53.5,8,72,4
53.5,9,55,3
53.5,10,58,3
53.5,11,63,4
53.5,12,57,3
53.5,13,76,4
53.5,14,80,4
53.5,15,68,4
53.5,16,66,4
53.5,17,66,4
53.5,18,64,4
53.5,20,65,4
53.5,22,63,4
53.7,0,10,1
53.7,1,62,4
53.7,2,70,4
53.7,3,85,5
53.7,4,88,5
53.7,5,81,5
53.7,6,87,5
53.7,7,66,4
53.7,8,86,5
53.7,9,78,4
53.7,10,42,3
53.7,11,38,2
53.7,12,1,1
53.7,13,50,3
53.7,14,30,2
53.7,15,37,2
53.7,16,48,3
53.7,17,61,4
53.7,19,10,1
53.7,21,29,2
53.7,23,64,4
53.7,25,24,2
53.7,27,56,3
53.7,29,45,3
53.7,31,21,2
53.8,0,31,2
53.8,1,44,3
53.8,2,35,2
53.8,3,34,2
53.8,4,43,3
53.8,5,42,3
53.8,6,63,4
53.8,7,69,4
53.8,8,38,2
53.8,9,44,3
53.8,10,61,4
53.8,11,52,3
53.8,12,54,3
53.8,13,61,4
53.8,14,55,3
53.8,15,55,3
53.8,16,58,3
53.8,18,40,3
53.8,20,52,3
53.8,22,61,4
53.8,24,78,4
53.8,26,66,4
53.8,28,72,4
53.8,30,78,4
53.9,0,28,2
53.9,1,38,2
53.9,2,47,3
53.9,3,47,3
53.9,4,57,3
53.9,5,49,3
53.9,6,47,3
53.9,7,42,3
53.9,8,28,2
53.9,9,34,2
53.9,10,41,3
53.9,11,54,3
53.9,12,12,1
53.9,13,43,3
53.9,15,81,5
53.9,17,76,4
53.9,19,43,3
53.9,21,8,1
53.9,23,60,3
53.9,25,28,2
53.9,27,26,2
53.10,0,25,2
53.10,1,33,2
53.10,2,48,3
53.10,3,44,3
53.10,4,36,2
53.10,5,41,3
53.10,6,45,3
53.10,7,54,3
53.10,8,27,2
53.10,9,52,3
53.10,10,69,4
53.10,11,63,4
53.10,13,43,3
53.10,15,36,2
53.10,17,39,2
53.10,19,41,3
53.10,21,28,2
53.10,23,28,2
53.10,25,7,1
53.173,0,53,3
53.173,1,51,3
53.173,2,34,2
53.173,3,22,2
53.173,4,27,2
53.173,5,28,2
53.173,6,47,3
53.173,7,40,3
53.173,8,44,3
53.173,9,70,4
53.173,10,67,4
53.173,11,51,3
53.173,12,57,3
53.173,13,67,4
53.173,14,58,3
53.173,15,51,3
53.173,16,64,4
53.173,17,62,4
53.173,18,72,4
53.173,19,62,4
53.173,21,71,4
53.173,23,69,4
53.173,25,64,4
53.173,27,48,3
53.173,29,49,3
53.173,31,51,3
53.173,33,58,3
53.206,0,29,2
53.206,1,46,3
53.206,2,74,4
53.206,3,70,4
53.206,4,72,4
53.206,5,79,4
53.206,7,79,4
53.206,9,11,1
53.206,11,60,4
53.206,13,52,3
53.206,15,31,2
53.206,17,38,2
53.206,19,28,2
55.1,0,30,2
55.1,1,32,2
55.1,2,36,2
55.1,3,36,2
55.1,4,10,1
55.1,5,31,2
55.1,6,30,2
55.1,7,33,2
55.1,8,33,2
55.1,9,32,2
55.1,10,30,2
55.1,11,24,2
55.1,12,27,2
55.1,13,24,2
55.1,14,40,3
55.1,15,23,2
55.1,16,28,2
55.1,17,22,2
55.1,18,21,2
55.1,19,16,1
55.1,22,29,2
57.1,0,66,4
57.1,1,74,4
57.1,2,69,4
57.1,3,68,4
57.1,4,66,4
57.1,5,77,4
57.1,6,67,4
57.1,7,70,4
57.1,8,64,4
57.1,9,82,5
57.1,10,74,4
57.1,11,67,4
57.1,12,61,4
57.1,13,73,4
57.1,14,40,3
57.1,15,63,4
57.1,16,84,5
57.1,17,74,4
57.1,18,81,5
57.1,19,30,2
57.1,20,38,2
57.1,21,93,5
57.1,22,34,2
57.1,23,25,2
57.1,24,15,1
57.1,25,34,2
57.1,26,2,1
57.1,27,97,5
57.1,28,47,3
57.1,29,28,2
57.1,30,9,1
57.1,31,11,1
57.1,32,15,1
57.1,33,13,1
57.1,34,15,1
57.1,35,14,1
57.1,37,13,1
57.1,39,15,1
57.1,41,14,1
57.1,43,16,1
57.5,0,66,4
57.5,1,38,2
57.5,5,22,2
57.5,6,23,2
57.5,7,23,2
57.5,15,19,1
57.5,17,17,1
57.5,21,51,3
57.5,23,5,1
57.5,25,1,1
57.5,27,1,1
60.3,0,69,4
60.3,1,67,4
60.3,2,81,5
60.3,3,73,4
60.3,4,73,4
60.3,5,78,4
60.3,6,79,4
60.3,7,81,5
60.3,8,87,5
60.3,9,91,5
60.3,10,91,5
60.3,11,94,5
60.3,12,93,5
60.3,13,95,5
60.3,14,96,5
60.3,15,97,5
60.3,16,89,5
60.3,17,93,5
60.3,18,92,5
60.3,19,43,3
60.3,20,92,5
60.31,0,47,3
60.31,1,44,3
60.31,2,47,3
60.31,3,50,3
60.31,5,72,4
60.31,7,76,4
60.31,9,71,4
60.31,11,78,4
60.31,13,83,5
60.31,15,76,4
60.31,17,74,4
60.170,0,70,4
60.170,1,15,1
60.170,2,67,4
60.170,3,66,4
60.170,4,78,4
60.170,6,53,3
60.170,7,65,4
60.170,8,54,3
60.170,9,26,2
60.170,10,31,2
60.171,0,90,5
60.171,1,92,5
60.171,2,86,5
60.171,3,53,3
60.171,4,59,3
60.171,5,14,1
60.171,6,53,3
60.171,7,33,2
60.171,8,24,2
60.171,9,21,2
60.171,10,6,1
60.172,0,69,4
60.172,1,34,2
60.172,2,42,3
60.172,3,57,3
60.172,4,52,3
60.172,5,51,3
60.172,6,84,5
60.172,7,75,4
60.172,8,80,4
60.172,9,52,3
60.172,10,55,3
60.172,11,50,3
60.172,12,48,3
60.172,13,68,4
60.172,14,81,5
60.172,15,61,4
60.172,16,37,2
60.172,17,0,1
60.172,18,0,1
60.172,19,0,1
60.172,20,43,3
60.172,21,35,2
60.172,22,79,4
60.172,23,27,2
60.172,24,42,3
60.172,25,75,4
60.172,26,7,1
60.172,27,94,5
60.172,28,92,5
60.172,29,92,5
60.172,30,24,2
60.172,31,93,5
60.172,32,63,4
60.172,34,24,2
60.172,36,0,1
60.172,38,47,3
60.172,40,44,3
60.172,42,52,3
60.172,44,50,3
60.172,46,44,3
60.181,0,76,4
60.181,1,71,4
60.181,2,88,5
60.181,3,14,1
60.181,4,64,4
60.181,5,32,2
60.181,7,99,5
60.181,9,25,2
60.181,11,48,3
60.181,13,94,5
60.181,15,30,2
60.181,17,87,5
60.181,19,85,5
60.181,21,92,5
60.182,0,35,2
60.182,1,52,3
60.182,2,52,3
60.182,3,61,4
60.182,4,62,4
60.182,6,59,3
60.182,7,54,3
60.182,8,46,3
60.182,9,56,3
60.182,10,57,3
60.182,12,58,3
60.182,14,67,4
60.182,16,63,4
60.182,18,71,4
60.182,20,52,3
61.1,0,67,4
61.1,1,48,3
61.1,2,55,3
61.1,3,63,4
61.1,4,59,3
61.1,5,61,4
61.1,6,71,4
61.1,7,56,3
61.1,8,66,4
61.1,9,56,3
61.1,10,47,3
61.1,11,48,3
61.1,12,49,3
61.1,13,66,4
61.1,14,63,4
61.1,15,74,4
61.1,16,64,4
61.1,17,65,4
61.1,18,58,3
61.1,19,49,3
61.1,20,61,4
61.1,21,60,4
61.1,22,58,3
61.2,0,58,3
61.2,1,36,2
61.2,2,37,2
61.2,3,56,3
61.2,4,37,2
61.2,5,89,5
61.2,6,35,2
61.2,7,32,2
61.2,9,61,4
61.2,11,31,2
61.2,12,25,2
61.2,13,26,2
61.2,15,22,2
61.2,17,24,2
61.2,19,16,1
61.2,21,8,1
61.2,23,8,1
61.2,25,24,2
61.3,0,12,1
61.3,1,1,1
61.3,2,6,1
61.3,13,60,3
61.3,14,53,3
61.3,15,56,3
61.3,16,68,4
61.3,17,52,3
61.3,18,44,3
61.3,19,64,4
61.3,20,60,4
61.3,21,52,3
61.3,22,52,3
61.3,24,74,4
61.3,26,66,4
61.3,28,73,4
61.3,30,81,5
61.3,32,69,4
61.3,34,62,4
61.3,36,61,4
63.2,0,43,3
63.2,1,27,2
63.2,2,20,2
63.2,3,7,1
63.2,5,1,1
63.2,6,15,1
63.2,7,17,1
63.2,8,15,1
63.2,11,51,3
63.2,12,25,2
63.2,13,18,1
63.2,14,18,1
63.2,15,17,1
63.2,16,17,1
63.2,17,4,1
63.2,18,3,1
63.2,19,1,1
63.2,20,2,1
63.2,21,38,2
63.2,22,43,3
63.2,23,6,1
63.2,24,15,1
63.2,25,8,1
63.2,26,4,1
63.2,27,4,1
63.2,28,1,1
63.2,29,1,1
63.2,31,56,3
64.1,0,33,2
64.1,1,38,2
64.1,2,33,2
64.1,3,36,2
64.1,4,36,2
64.1,5,51,3
64.1,6,20,2
64.1,7,15,1
64.1,8,14,1
64.1,9,32,2
64.1,10,25,2
64.1,11,22,2
64.1,12,22,2
64.1,13,21,2
64.1,14,43,3
64.1,15,47,3
64.1,16,33,2
64.1,17,35,2
64.1,18,39,2
64.1,19,36,2
64.1,20,20,1
64.1,21,19,1
64.1,22,19,1
64.1,23,17,1
64.1,24,26,2
64.1,25,88,5
64.1,26,27,2
64.1,27,31,2
64.1,28,30,2
64.1,29,25,2
64.1,31,5,1
65.1,0,60,4
65.1,1,32,2
65.1,2,33,2
65.1,3,37,2
65.1,4,42,3
65.1,5,41,3
65.1,6,40,2
65.1,7,43,3
65.1,8,53,3
65.1,9,45,3
65.1,10,46,3
65.1,11,66,4
65.1,12,61,4
65.1,13,41,3
65.1,14,49,3
65.1,15,59,3
65.1,16,36,2
65.1,17,56,3
65.1,18,54,3
65.1,19,69,4
65.1,20,69,4
65.1,21,80,4
65.1,22,46,3
65.1,23,21,2
65.1,24,69,4
65.1,25,25,2
65.1,26,21,2
65.1,27,17,1
65.1,28,19,1
65.1,29,3,1
65.1,31,3,1
65.1,32,64,4
65.1,33,95,5
65.1,34,68,4
65.1,35,51,3
65.1,37,56,3
66.1,0,23,2
66.1,1,36,2
66.1,2,21,2
66.1,3,21,2
66.1,4,25,2
66.1,5,32,2
66.1,6,21,2
66.1,7,34,2
66.1,8,33,2
66.1,9,58,3
66.1,10,40,3
66.1,11,28,2
66.1,12,27,2
66.1,13,28,2
66.1,14,25,2
66.1,15,28,2
66.1,16,34,2
66.1,17,25,2
66.1,18,25,2
66.1,19,40,2
66.1,20,32,2
66.1,21,24,2
66.1,22,12,1
66.1,23,12,1
66.1,24,16,1
66.1,25,14,1
66.1,26,14,1
66.1,27,11,1
66.1,28,6,1
66.1,29,10,1
66.1,30,9,1
66.1,31,1,1
66.1,32,8,1
66.1,33,7,1
66.1,35,11,1
67.170,0,65,4
67.170,1,62,4
67.170,2,61,4
67.170,3,58,3
67.170,4,47,3
67.170,5,77,4
67.170,6,84,5
67.170,7,91,5
67.170,8,90,5
67.170,9,18,1
67.170,10,67,4
67.170,11,64,4
67.170,12,60,4
67.170,13,60,4
68.2,0,44,3
68.2,1,44,3
68.2,2,43,3
68.2,3,43,3
68.2,4,41,3
68.2,5,41,3
68.2,6,42,3
68.2,7,41,3
68.2,8,42,3
68.2,9,44,3
68.2,10,39,2
68.2,11,48,3
68.2,12,49,3
68.2,13,51,3
68.2,14,58,3
68.2,15,67,4
68.2,16,75,4
68.2,17,75,4
68.2,18,82,5
68.2,19,83,5
68.2,20,63,4
68.2,21,55,3
68.2,22,54,3
68.2,23,53,3
68.2,24,52,3
68.2,25,61,4
68.2,26,26,2
68.2,27,30,2
68.2,28,33,2
68.2,29,19,1
68.2,30,28,2
68.2,31,4,1
68.2,32,25,2
68.2,33,22,2
68.2,35,22,2
68.2,37,22,2
68.2,39,21,2
68.2,41,21,2
68.2,43,24,2
68.2,45,23,2
68.2,47,16,1
68.3,0,62,4
68.3,1,56,3
68.3,2,60,4
68.3,3,69,4
68.3,4,69,4
68.3,5,71,4
68.3,6,70,4
68.3,7,66,4
68.3,8,53,3
68.3,9,62,4
68.3,10,80,4
68.3,11,91,5
68.3,13,85,5
68.3,15,81,5
68.3,17,88,5
68.3,19,78,4
68.3,21,84,5
68.3,23,87,5
68.3,25,86,5
69.1,0,51,3
69.1,1,45,3
69.1,2,61,4
69.1,3,72,4
69.1,4,87,5
69.1,5,75,4
69.1,6,55,3
69.1,7,88,5
69.1,8,75,4
69.1,9,70,4
69.1,26,64,4
69.1,27,30,2
71.1,0,57,3
71.1,1,39,2
71.1,2,40,2
71.1,3,42,3
71.1,4,45,3
71.1,5,39,2
71.1,6,45,3
71.1,7,28,2
71.1,8,47,3
71.1,9,44,3
73.1,0,15,1
73.1,1,5,1
